ship date;tracking;state;zip;custom weight;weight;zone;G;;I;;;J;shipper
2016/1/4;1Z091YW70397930436;OK;74467;0;0;6;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/4;1Z091YW70399576094;TX;77084;51;60;6;FRT;3;Ground Commercial Third Party;0;17.83;21.8;M T L International
2016/1/4;1Z091YW70399576094;TX;77084;0;0;6;FSC;FSC;Fuel Surcharge;39.63;0.94;1.14;M T L International
2016/1/4;1Z091YW70399576094;TX;77084;0;0;6;ACC;FTP;Third Party Billing Service;22.94;0.47;0.57;M T L International
2016/1/4;1Z091YW70399576094;TX;77084;0;0;6;INF;3;Ground Commercial Third Party;0;0;0;M T L International
2016/1/4;1Z091YW70392936967;NC;28081;5;10;8;FRT;3;Ground Residential Third Party;0;5.46;9.73;M T L International
2016/1/4;1Z091YW70392936967;NC;28081;0;0;8;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/4;1Z091YW70392936967;NC;28081;0;0;8;FSC;FSC;Fuel Surcharge;18.44;0.35;0.62;M T L International
2016/1/4;1Z091YW70392936967;NC;28081;0;0;8;ACC;FTP;Third Party Billing Service;12.46;0.18;0.31;M T L International
2016/1/4;1Z091YW70392936967;NC;28081;0;0;8;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/4;1Z091YW70394038399;FL;33407;5;11;8;FRT;3;Ground Commercial Third Party;0;6.47;9.72;M T L International
2016/1/4;1Z091YW70394038399;FL;33407;0;0;8;FSC;FSC;Fuel Surcharge;16.19;0.34;0.51;M T L International
2016/1/4;1Z091YW70394038399;FL;33407;0;0;8;ACC;FTP;Third Party Billing Service;10.23;0.17;0.26;M T L International
2016/1/4;1Z091YW70394038399;FL;33407;0;0;8;INF;3;Ground Commercial Third Party;0;0;0;M T L International
2016/1/4;1Z091YW70390168603;WA;98604;5;10;5;FRT;3;Ground Residential Third Party;0;4.23;7.52;M T L International
2016/1/4;1Z091YW70390168603;WA;98604;0;0;5;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/4;1Z091YW70390168603;WA;98604;0;0;5;FSC;FSC;Fuel Surcharge;15;0.28;0.51;M T L International
2016/1/4;1Z091YW70390168603;WA;98604;0;0;5;ACC;FTP;Third Party Billing Service;10.14;0.14;0.25;M T L International
2016/1/4;1Z091YW70390168603;WA;98604;0;0;5;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/4;1Z091YW70390987013;FL;32825;25;29;8;FRT;3;Ground Commercial Third Party;0;13.75;20.63;M T L International
2016/1/4;1Z091YW70390987013;FL;32825;0;0;8;FSC;FSC;Fuel Surcharge;34.38;0.72;1.08;M T L International
2016/1/4;1Z091YW70390987013;FL;32825;0;0;8;ACC;FTP;Third Party Billing Service;21.71;0.36;0.54;M T L International
2016/1/4;1Z091YW70390987013;FL;32825;0;0;8;INF;3;Ground Commercial Third Party;0;0;0;M T L International
2016/1/4;1Z091YW70390537624;MN;56649;17;30;7;FRT;3;Ground Residential Third Party;0;11.44;18.66;M T L International
2016/1/4;1Z091YW70390537624;MN;56649;0;0;7;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/4;1Z091YW70390537624;MN;56649;0;0;7;ACC;RDR;Delivery Area Surcharge;0;0;3.15;M T L International
2016/1/4;1Z091YW70390537624;MN;56649;0;0;7;FSC;FSC;Fuel Surcharge;36.5;0.66;1.26;M T L International
2016/1/4;1Z091YW70390537624;MN;56649;0;0;7;ACC;FTP;Third Party Billing Service;25.18;0.33;0.63;M T L International
2016/1/4;1Z091YW70390537624;MN;56649;0;0;7;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/4;1Z091YW70391344438;IN;47601;17;30;7;FRT;3;Ground Residential Third Party;0;11.44;18.66;M T L International
2016/1/4;1Z091YW70391344438;IN;47601;0;0;7;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/4;1Z091YW70391344438;IN;47601;0;0;7;ACC;LDR;Delivery Area Surcharge - Extended;0;0;4;M T L International
2016/1/4;1Z091YW70391344438;IN;47601;0;0;7;FSC;FSC;Fuel Surcharge;37.35;0.66;1.3;M T L International
2016/1/4;1Z091YW70391344438;IN;47601;0;0;7;ACC;FTP;Third Party Billing Service;26.07;0.33;0.65;M T L International
2016/1/4;1Z091YW70391344438;IN;47601;0;0;7;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/4;1Z091YW70391011449;FL;33063;17;30;8;FRT;3;Ground Residential Third Party;0;13.48;22;M T L International
2016/1/4;1Z091YW70391011449;FL;33063;0;0;8;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/4;1Z091YW70391011449;FL;33063;0;0;8;FSC;FSC;Fuel Surcharge;38.73;0.77;1.26;M T L International
2016/1/4;1Z091YW70391011449;FL;33063;0;0;8;ACC;FTP;Third Party Billing Service;25.37;0.39;0.63;M T L International
2016/1/4;1Z091YW70391011449;FL;33063;0;0;8;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/4;1Z091YW70390822655;WA;98223;17;30;5;FRT;3;Ground Residential Third Party;0;7.9;12.9;M T L International
2016/1/4;1Z091YW70390822655;WA;98223;0;0;5;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/4;1Z091YW70390822655;WA;98223;0;0;5;ACC;RDR;Delivery Area Surcharge;0;0;3.15;M T L International
2016/1/4;1Z091YW70390822655;WA;98223;0;0;5;FSC;FSC;Fuel Surcharge;27.2;0.48;0.95;M T L International
2016/1/4;1Z091YW70390822655;WA;98223;0;0;5;ACC;FTP;Third Party Billing Service;19.11;0.24;0.48;M T L International
2016/1/4;1Z091YW70390822655;WA;98223;0;0;5;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/4;1Z091YW70391342065;NC;28052;17;30;8;FRT;3;Ground Residential Third Party;0;13.48;22;M T L International
2016/1/4;1Z091YW70391342065;NC;28052;0;0;8;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/4;1Z091YW70391342065;NC;28052;0;0;8;FSC;FSC;Fuel Surcharge;38.73;0.77;1.26;M T L International
2016/1/4;1Z091YW70391342065;NC;28052;0;0;8;ACC;FTP;Third Party Billing Service;25.37;0.39;0.63;M T L International
2016/1/4;1Z091YW70391342065;NC;28052;0;0;8;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/4;1Z091YW70390013672;OH;43130;16;25;8;FRT;3;Ground Residential Third Party;0;11.47;18.71;M T L International
2016/1/4;1Z091YW70390013672;OH;43130;0;0;8;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/4;1Z091YW70390013672;OH;43130;0;0;8;FSC;FSC;Fuel Surcharge;33.43;0.66;1.1;M T L International
2016/1/4;1Z091YW70390013672;OH;43130;0;0;8;ACC;FTP;Third Party Billing Service;21.92;0.33;0.55;M T L International
2016/1/4;1Z091YW70390013672;OH;43130;0;0;8;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/4;1Z091YW70395335897;SC;29625;5;10;8;FRT;3;Ground Commercial Third Party;0;5.77;9.42;M T L International
2016/1/4;1Z091YW70395335897;SC;29625;0;0;8;FSC;FSC;Fuel Surcharge;15.19;0.3;0.5;M T L International
2016/1/4;1Z091YW70395335897;SC;29625;0;0;8;ACC;FTP;Third Party Billing Service;9.92;0.15;0.25;M T L International
2016/1/4;1Z091YW70395335897;SC;29625;0;0;8;INF;3;Ground Commercial Third Party;0;0;0;M T L International
2016/1/4;1Z091YW70398113308;KY;41041;17;30;8;FRT;3;Ground Residential Third Party;0;13.48;22;M T L International
2016/1/4;1Z091YW70398113308;KY;41041;0;0;8;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/4;1Z091YW70398113308;KY;41041;0;0;8;ACC;LDR;Delivery Area Surcharge - Extended;0;0;4;M T L International
2016/1/4;1Z091YW70398113308;KY;41041;0;0;8;FSC;FSC;Fuel Surcharge;42.73;0.77;1.47;M T L International
2016/1/4;1Z091YW70398113308;KY;41041;0;0;8;ACC;FTP;Third Party Billing Service;29.58;0.38;0.74;M T L International
2016/1/4;1Z091YW70398113308;KY;41041;0;0;8;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/4;1Z091YW70399078337;PA;17038;16;25;8;FRT;3;Ground Commercial Third Party;0;12.07;18.11;M T L International
2016/1/4;1Z091YW70399078337;PA;17038;0;0;8;FSC;FSC;Fuel Surcharge;30.18;0.63;0.95;M T L International
2016/1/4;1Z091YW70399078337;PA;17038;0;0;8;ACC;FTP;Third Party Billing Service;19.06;0.31;0.48;M T L International
2016/1/4;1Z091YW70399078337;PA;17038;0;0;8;INF;3;Ground Commercial Third Party;0;0;0;M T L International
2016/1/4;1Z091YW70398690944;KS;67420;16;25;6;FRT;3;Ground Commercial Third Party;0;8.77;13.15;M T L International
2016/1/4;1Z091YW70398690944;KS;67420;0;0;6;ACC;LDC;Delivery Area Surcharge - Extended;0;0;2.3;M T L International
2016/1/4;1Z091YW70398690944;KS;67420;0;0;6;FSC;FSC;Fuel Surcharge;24.22;0.46;0.81;M T L International
2016/1/4;1Z091YW70398690944;KS;67420;0;0;6;ACC;FTP;Third Party Billing Service;16.26;0.23;0.41;M T L International
2016/1/4;1Z091YW70398690944;KS;67420;0;0;6;INF;3;Ground Commercial Third Party;0;0;0;M T L International
2016/1/4;1Z091YW70396076568;MI;49203;16;25;8;FRT;3;Ground Residential Third Party;0;11.47;18.71;M T L International
2016/1/4;1Z091YW70396076568;MI;49203;0;0;8;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/4;1Z091YW70396076568;MI;49203;0;0;8;FSC;FSC;Fuel Surcharge;33.43;0.66;1.1;M T L International
2016/1/4;1Z091YW70396076568;MI;49203;0;0;8;ACC;FTP;Third Party Billing Service;21.92;0.33;0.55;M T L International
2016/1/4;1Z091YW70396076568;MI;49203;0;0;8;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/4;1Z091YW70398777575;MN;55016;16;25;7;FRT;3;Ground Residential Third Party;0;9.86;16.1;M T L International
2016/1/4;1Z091YW70398777575;MN;55016;0;0;7;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/4;1Z091YW70398777575;MN;55016;0;0;7;FSC;FSC;Fuel Surcharge;29.21;0.58;0.95;M T L International
2016/1/4;1Z091YW70398777575;MN;55016;0;0;7;ACC;FTP;Third Party Billing Service;19.16;0.29;0.48;M T L International
2016/1/4;1Z091YW70398777575;MN;55016;0;0;7;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/4;1Z091YW70398569380;KS;66547;16;25;6;FRT;3;Ground Residential Third Party;0;8.33;13.59;M T L International
2016/1/4;1Z091YW70398569380;KS;66547;0;0;6;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/4;1Z091YW70398569380;KS;66547;0;0;6;ACC;LDR;Delivery Area Surcharge - Extended;0;0;4;M T L International
2016/1/4;1Z091YW70398569380;KS;66547;0;0;6;FSC;FSC;Fuel Surcharge;29.17;0.5;1.03;M T L International
2016/1/4;1Z091YW70398569380;KS;66547;0;0;6;ACC;FTP;Third Party Billing Service;20.73;0.25;0.52;M T L International
2016/1/4;1Z091YW70398569380;KS;66547;0;0;6;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/4;1Z091YW70398515991;FL;33953;16;25;8;FRT;3;Ground Residential Third Party;0;11.47;18.71;M T L International
2016/1/4;1Z091YW70398515991;FL;33953;0;0;8;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/4;1Z091YW70398515991;FL;33953;0;0;8;FSC;FSC;Fuel Surcharge;33.43;0.66;1.1;M T L International
2016/1/4;1Z091YW70398515991;FL;33953;0;0;8;ACC;FTP;Third Party Billing Service;21.92;0.33;0.55;M T L International
2016/1/4;1Z091YW70398515991;FL;33953;0;0;8;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/4;1Z091YW70395801409;MN;55038;16;25;7;FRT;3;Ground Residential Third Party;0;9.86;16.1;M T L International
2016/1/4;1Z091YW70395801409;MN;55038;0;0;7;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/4;1Z091YW70395801409;MN;55038;0;0;7;ACC;RDR;Delivery Area Surcharge;0;0;3.15;M T L International
2016/1/4;1Z091YW70395801409;MN;55038;0;0;7;FSC;FSC;Fuel Surcharge;32.36;0.58;1.12;M T L International
2016/1/4;1Z091YW70395801409;MN;55038;0;0;7;ACC;FTP;Third Party Billing Service;22.48;0.29;0.56;M T L International
2016/1/4;1Z091YW70395801409;MN;55038;0;0;7;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/4;1Z091YW70397811047;PA;19111;18;18;8;FRT;3;Ground Residential Third Party;0;8.71;14.21;M T L International
2016/1/4;1Z091YW70397811047;PA;19111;0;0;8;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/4;1Z091YW70397811047;PA;19111;0;0;8;FSC;FSC;Fuel Surcharge;26.17;0.52;0.85;M T L International
2016/1/4;1Z091YW70397811047;PA;19111;0;0;8;ACC;FTP;Third Party Billing Service;17.17;0.26;0.43;M T L International
2016/1/4;1Z091YW70398750450;OH;43783;13;13;8;FRT;3;Ground Residential Third Party;0;6.93;11.29;M T L International
2016/1/4;1Z091YW70398750450;OH;43783;0;0;8;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/4;1Z091YW70398750450;OH;43783;0;0;8;ACC;LDR;Delivery Area Surcharge - Extended;0;0;4;M T L International
2016/1/4;1Z091YW70398750450;OH;43783;0;0;8;FSC;FSC;Fuel Surcharge;25.47;0.42;0.92;M T L International
2016/1/4;1Z091YW70398750450;OH;43783;0;0;8;ACC;FTP;Third Party Billing Service;18.32;0.21;0.46;M T L International
2016/1/4;1Z091YW70399252666;TX;77901;32;38;6;FRT;3;Ground Residential Third Party;0;12.49;18.72;M T L International
2016/1/4;1Z091YW70399252666;TX;77901;0;0;6;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/4;1Z091YW70399252666;TX;77901;0;0;6;FSC;FSC;Fuel Surcharge;34.46;0.72;1.09;M T L International
2016/1/4;1Z091YW70399252666;TX;77901;0;0;6;ACC;FTP;Third Party Billing Service;21.92;0.36;0.55;M T L International
2016/1/4;1Z091YW70399252666;TX;77901;0;0;6;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/4;1Z091YW70395161486;IA;50263;51;60;7;FRT;3;Ground Residential Third Party;0;20.17;26.74;M T L International
2016/1/4;1Z091YW70395161486;IA;50263;0;0;7;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/4;1Z091YW70395161486;IA;50263;0;0;7;ACC;RDR;Delivery Area Surcharge;0;0;3.15;M T L International
2016/1/4;1Z091YW70395161486;IA;50263;0;0;7;FSC;FSC;Fuel Surcharge;53.31;1.12;1.68;M T L International
2016/1/4;1Z091YW70395161486;IA;50263;0;0;7;ACC;FTP;Third Party Billing Service;33.68;0.56;0.84;M T L International
2016/1/4;1Z091YW70395161486;IA;50263;0;0;7;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70394877367;CA;92584;17;30;2;FRT;3;Ground Residential Third Party;0;5.17;8.43;M T L International
2016/1/5;1Z091YW70394877367;CA;92584;0;0;2;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70394877367;CA;92584;0;0;2;FSC;FSC;Fuel Surcharge;16.85;0.33;0.55;M T L International
2016/1/5;1Z091YW70394877367;CA;92584;0;0;2;ACC;FTP;Third Party Billing Service;11.09;0.16;0.28;M T L International
2016/1/5;1Z091YW70394877367;CA;92584;0;0;2;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70393374974;CA;93436;17;30;2;FRT;3;Ground Residential Third Party;0;5.17;8.43;M T L International
2016/1/5;1Z091YW70393374974;CA;93436;0;0;2;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70393374974;CA;93436;0;0;2;FSC;FSC;Fuel Surcharge;16.85;0.33;0.55;M T L International
2016/1/5;1Z091YW70393374974;CA;93436;0;0;2;ACC;FTP;Third Party Billing Service;11.09;0.16;0.28;M T L International
2016/1/5;1Z091YW70393374974;CA;93436;0;0;2;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70394686028;CA;93247;16;25;2;FRT;3;Ground Residential Third Party;0;4.63;7.55;M T L International
2016/1/5;1Z091YW70394686028;CA;93247;0;0;2;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70394686028;CA;93247;0;0;2;ACC;LDR;Delivery Area Surcharge - Extended;0;0;4;M T L International
2016/1/5;1Z091YW70394686028;CA;93247;0;0;2;FSC;FSC;Fuel Surcharge;19.43;0.3;0.72;M T L International
2016/1/5;1Z091YW70394686028;CA;93247;0;0;2;ACC;FTP;Third Party Billing Service;14.38;0.15;0.36;M T L International
2016/1/5;1Z091YW70394686028;CA;93247;0;0;2;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70392575848;CA;92201;16;25;2;FRT;3;Ground Residential Third Party;0;4.63;7.55;M T L International
2016/1/5;1Z091YW70392575848;CA;92201;0;0;2;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70392575848;CA;92201;0;0;2;FSC;FSC;Fuel Surcharge;15.43;0.3;0.51;M T L International
2016/1/5;1Z091YW70392575848;CA;92201;0;0;2;ACC;FTP;Third Party Billing Service;10.17;0.16;0.25;M T L International
2016/1/5;1Z091YW70392575848;CA;92201;0;0;2;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70396228724;CA;90063;17;30;2;FRT;3;Ground Residential Third Party;0;5.17;8.43;M T L International
2016/1/5;1Z091YW70396228724;CA;90063;0;0;2;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70396228724;CA;90063;0;0;2;FSC;FSC;Fuel Surcharge;16.85;0.33;0.55;M T L International
2016/1/5;1Z091YW70396228724;CA;90063;0;0;2;ACC;FTP;Third Party Billing Service;11.09;0.16;0.28;M T L International
2016/1/5;1Z091YW70396228724;CA;90063;0;0;2;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70398262531;CA;92231;17;30;2;FRT;3;Ground Residential Third Party;0;5.17;8.43;M T L International
2016/1/5;1Z091YW70398262531;CA;92231;0;0;2;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70398262531;CA;92231;0;0;2;FSC;FSC;Fuel Surcharge;16.85;0.33;0.55;M T L International
2016/1/5;1Z091YW70398262531;CA;92231;0;0;2;ACC;FTP;Third Party Billing Service;11.09;0.16;0.28;M T L International
2016/1/5;1Z091YW70398262531;CA;92231;0;0;2;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70390812264;CA;95205;17;30;3;FRT;3;Ground Residential Third Party;0;6.06;9.89;M T L International
2016/1/5;1Z091YW70390812264;CA;95205;0;0;3;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70390812264;CA;95205;0;0;3;FSC;FSC;Fuel Surcharge;19.2;0.38;0.63;M T L International
2016/1/5;1Z091YW70390812264;CA;95205;0;0;3;ACC;FTP;Third Party Billing Service;12.63;0.19;0.32;M T L International
2016/1/5;1Z091YW70390812264;CA;95205;0;0;3;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70392921731;CA;95111;17;30;3;FRT;3;Ground Residential Third Party;0;6.06;9.89;M T L International
2016/1/5;1Z091YW70392921731;CA;95111;0;0;3;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70392921731;CA;95111;0;0;3;FSC;FSC;Fuel Surcharge;19.2;0.38;0.63;M T L International
2016/1/5;1Z091YW70392921731;CA;95111;0;0;3;ACC;FTP;Third Party Billing Service;12.63;0.19;0.32;M T L International
2016/1/5;1Z091YW70392921731;CA;95111;0;0;3;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70390054744;AZ;85205;17;30;4;FRT;3;Ground Residential Third Party;0;6.67;10.9;M T L International
2016/1/5;1Z091YW70390054744;AZ;85205;0;0;4;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70390054744;AZ;85205;0;0;4;FSC;FSC;Fuel Surcharge;20.82;0.41;0.68;M T L International
2016/1/5;1Z091YW70390054744;AZ;85205;0;0;4;ACC;FTP;Third Party Billing Service;13.69;0.21;0.34;M T L International
2016/1/5;1Z091YW70390054744;AZ;85205;0;0;4;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70390762792;CA;95215;16;28;3;FRT;3;Ground Residential Third Party;0;5.41;8.81;M T L International
2016/1/5;1Z091YW70390762792;CA;95215;0;0;3;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70390762792;CA;95215;0;0;3;FSC;FSC;Fuel Surcharge;17.47;0.34;0.58;M T L International
2016/1/5;1Z091YW70390762792;CA;95215;0;0;3;ACC;FTP;Third Party Billing Service;11.5;0.17;0.29;M T L International
2016/1/5;1Z091YW70390762792;CA;95215;0;0;3;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70393638153;UT;84404;16;27;4;FRT;3;Ground Residential Third Party;0;5.67;9.24;M T L International
2016/1/5;1Z091YW70393638153;UT;84404;0;0;4;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70393638153;UT;84404;0;0;4;FSC;FSC;Fuel Surcharge;18.16;0.36;0.59;M T L International
2016/1/5;1Z091YW70393638153;UT;84404;0;0;4;ACC;FTP;Third Party Billing Service;11.94;0.18;0.3;M T L International
2016/1/5;1Z091YW70393638153;UT;84404;0;0;4;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70393167457;NV;89815;16;25;4;FRT;3;Ground Residential Third Party;0;5.67;9.24;M T L International
2016/1/5;1Z091YW70393167457;NV;89815;0;0;4;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70393167457;NV;89815;0;0;4;ACC;RDR;Delivery Area Surcharge;0;0;3.15;M T L International
2016/1/5;1Z091YW70393167457;NV;89815;0;0;4;FSC;FSC;Fuel Surcharge;21.31;0.36;0.76;M T L International
2016/1/5;1Z091YW70393167457;NV;89815;0;0;4;ACC;FTP;Third Party Billing Service;15.26;0.18;0.38;M T L International
2016/1/5;1Z091YW70393167457;NV;89815;0;0;4;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70393181708;OK;73759;17;30;6;FRT;3;Ground Commercial Third Party;0;10.37;15.55;M T L International
2016/1/5;1Z091YW70393181708;OK;73759;0;0;6;ACC;LDC;Delivery Area Surcharge - Extended;0;0;2.3;M T L International
2016/1/5;1Z091YW70393181708;OK;73759;0;0;6;FSC;FSC;Fuel Surcharge;28.22;0.54;0.94;M T L International
2016/1/5;1Z091YW70393181708;OK;73759;0;0;6;ACC;FTP;Third Party Billing Service;18.79;0.27;0.47;M T L International
2016/1/5;1Z091YW70393181708;OK;73759;0;0;6;INF;3;Ground Commercial Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70392745753;MT;59602;17;30;5;FRT;3;Ground Residential Third Party;0;7.9;12.9;M T L International
2016/1/5;1Z091YW70392745753;MT;59602;0;0;5;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70392745753;MT;59602;0;0;5;ACC;RDR;Delivery Area Surcharge;0;0;3.15;M T L International
2016/1/5;1Z091YW70392745753;MT;59602;0;0;5;FSC;FSC;Fuel Surcharge;27.2;0.48;0.95;M T L International
2016/1/5;1Z091YW70392745753;MT;59602;0;0;5;ACC;FTP;Third Party Billing Service;19.11;0.24;0.48;M T L International
2016/1/5;1Z091YW70392745753;MT;59602;0;0;5;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70394560592;TX;75783;17;30;6;FRT;3;Ground Commercial Third Party;0;10.37;15.55;M T L International
2016/1/5;1Z091YW70394560592;TX;75783;0;0;6;ACC;LDC;Delivery Area Surcharge - Extended;0;0;2.3;M T L International
2016/1/5;1Z091YW70394560592;TX;75783;0;0;6;FSC;FSC;Fuel Surcharge;28.22;0.54;0.94;M T L International
2016/1/5;1Z091YW70394560592;TX;75783;0;0;6;ACC;FTP;Third Party Billing Service;18.79;0.27;0.47;M T L International
2016/1/5;1Z091YW70394560592;TX;75783;0;0;6;INF;3;Ground Commercial Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70390014804;TX;79019;17;30;5;FRT;3;Ground Residential Third Party;0;7.9;12.9;M T L International
2016/1/5;1Z091YW70390014804;TX;79019;0;0;5;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70390014804;TX;79019;0;0;5;ACC;LDR;Delivery Area Surcharge - Extended;0;0;4;M T L International
2016/1/5;1Z091YW70390014804;TX;79019;0;0;5;FSC;FSC;Fuel Surcharge;28.05;0.47;1;M T L International
2016/1/5;1Z091YW70390014804;TX;79019;0;0;5;ACC;FTP;Third Party Billing Service;20.01;0.24;0.5;M T L International
2016/1/5;1Z091YW70390014804;TX;79019;0;0;5;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70390871825;TX;77422;17;30;6;FRT;3;Ground Residential Third Party;0;9.85;16.07;M T L International
2016/1/5;1Z091YW70390871825;TX;77422;0;0;6;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70390871825;TX;77422;0;0;6;ACC;RDR;Delivery Area Surcharge;0;0;3.15;M T L International
2016/1/5;1Z091YW70390871825;TX;77422;0;0;6;FSC;FSC;Fuel Surcharge;32.32;0.58;1.12;M T L International
2016/1/5;1Z091YW70390871825;TX;77422;0;0;6;ACC;FTP;Third Party Billing Service;22.45;0.29;0.56;M T L International
2016/1/5;1Z091YW70390871825;TX;77422;0;0;6;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70390488857;TX;78070;17;30;6;FRT;3;Ground Residential Third Party;0;9.85;16.07;M T L International
2016/1/5;1Z091YW70390488857;TX;78070;0;0;6;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70390488857;TX;78070;0;0;6;ACC;LDR;Delivery Area Surcharge - Extended;0;0;4;M T L International
2016/1/5;1Z091YW70390488857;TX;78070;0;0;6;FSC;FSC;Fuel Surcharge;33.17;0.58;1.16;M T L International
2016/1/5;1Z091YW70390488857;TX;78070;0;0;6;ACC;FTP;Third Party Billing Service;23.34;0.29;0.58;M T L International
2016/1/5;1Z091YW70390488857;TX;78070;0;0;6;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70393479683;CO;81501;17;30;5;FRT;3;Ground Commercial Third Party;0;8.32;12.48;M T L International
2016/1/5;1Z091YW70393479683;CO;81501;0;0;5;FSC;FSC;Fuel Surcharge;20.8;0.44;0.65;M T L International
2016/1/5;1Z091YW70393479683;CO;81501;0;0;5;ACC;FTP;Third Party Billing Service;13.13;0.22;0.33;M T L International
2016/1/5;1Z091YW70393479683;CO;81501;0;0;5;INF;3;Ground Commercial Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70394951697;TX;77445;17;30;6;FRT;3;Ground Residential Third Party;0;9.85;16.07;M T L International
2016/1/5;1Z091YW70394951697;TX;77445;0;0;6;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
